admissions,mean_length_stay,year,diagnosis_code,description,chapter,category
107.0,13.0,2016,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
76.0,17.0,2017,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
87.0,13.0,2018,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
84.0,8.0,2019,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
53.0,13.0,2020,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
57.0,12.0,2021,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
45.0,13.4,2022,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
48.0,16.0,2023,R64,Cachexia,R,Symptoms / Signs not classified elsewhere
21.0,7.3,2012,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
21.0,13.8,2013,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
25.0,16.0,2014,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
52.0,10.0,2015,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
54.0,6.0,2016,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
36.0,7.0,2017,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
7.0,3.0,2018,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
5.0,3.0,2019,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
2.0,4.0,2020,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
2.0,7.0,2021,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
1.0,6.0,2022,R65,Systemic Inflammatory Response Syndrome [SIRS],R,Symptoms / Signs not classified elsewhere
4690.0,3.3,1998,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3718.0,3.0,1999,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3975.0,3.3,2000,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3082.0,3.0,2001,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2843.0,2.7,2002,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3259.0,3.0,2003,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3994.0,3.0,2004,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3344.0,2.9,2005,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3716.0,3.2,2006,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3603.0,2.8,2007,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
5896.0,3.3,2008,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3667.0,2.3,2009,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3111.0,2.1,2010,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3027.0,2.0,2011,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2849.0,2.0,2012,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2972.0,1.6,2013,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3093.0,2.0,2014,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2869.0,1.0,2015,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3011.0,1.0,2016,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2746.0,1.0,2017,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3023.0,1.0,2018,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
3016.0,1.0,2019,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2746.0,1.0,2020,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2547.0,1.0,2021,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
2456.0,1.3,2022,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
23069.0,0.0,2023,R68,Other general symptoms and signs,R,Symptoms / Signs not classified elsewhere
222241.0,25.8,1998,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
238922.0,21.7,1999,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
296268.0,20.9,2000,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
279728.0,17.2,2001,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
247108.0,19.4,2002,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
289790.0,16.0,2003,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
266025.0,16.0,2004,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
166837.0,20.5,2005,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
134422.0,33.0,2006,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
141032.0,27.9,2007,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
166647.0,35.2,2008,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
84124.0,46.1,2009,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
86407.0,52.9,2010,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
75152.0,40.1,2011,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
70742.0,33.6,2012,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
81169.0,31.9,2013,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
87469.0,30.0,2014,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
90446.0,29.0,2015,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
84123.0,29.0,2016,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
93774.0,29.0,2017,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
189125.0,15.0,2018,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
119133.0,16.0,2019,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
148692.0,14.0,2020,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
156036.0,12.0,2021,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
193736.0,12.0,2022,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
228729.0,21.0,2023,R69,Unknown and unspecified causes of morbidity,R,Symptoms / Signs not classified elsewhere
184.0,7.6,1998,R70,Elev erythrocyte sediment rate and abnorm of plasma vis,R,Symptoms / Signs not classified elsewhere
180.0,8.3,1999,R70,Elev erythrocyte sediment rate and abnorm of plasma vis,R,Symptoms / Signs not classified elsewhere
160.0,9.0,2000,R70,Elev erythrocyte sediment rate and abnorm of plasma vis,R,Symptoms / Signs not classified elsewhere
170.0,7.0,2001,R70,Elev erythrocyte sediment rate and abnorm of plasma vis,R,Symptoms / Signs not classified elsewhere
156.0,9.2,2002,R70,Elev erythrocyte sediment rate and abnorm of plasma vis,R,Symptoms / Signs not classified elsewhere
120.0,10.0,2003,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
112.0,7.6,2004,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
110.0,6.4,2005,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
104.0,4.0,2006,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
101.0,4.5,2007,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
97.0,3.7,2008,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
87.0,4.5,2009,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
98.0,3.7,2010,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
71.0,4.3,2011,R70,Elevated erythrocyte sediment rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
72.0,5.3,2012,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
68.0,2.9,2013,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
47.0,3.0,2014,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
64.0,1.0,2015,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
63.0,1.0,2016,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
58.0,1.0,2017,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
67.0,1.0,2018,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
63.0,2.0,2019,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
44.0,1.0,2020,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
67.0,2.0,2021,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
62.0,2.9,2022,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
48.0,1.0,2023,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R,Symptoms / Signs not classified elsewhere
130.0,4.3,1998,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
126.0,4.9,1999,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
127.0,3.6,2000,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
124.0,5.4,2001,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
136.0,4.8,2002,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
146.0,3.0,2003,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
123.0,1.2,2004,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
160.0,4.4,2005,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
172.0,1.7,2006,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
153.0,1.8,2007,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
130.0,2.4,2008,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
182.0,1.8,2009,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
224.0,3.3,2010,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
225.0,1.0,2011,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
144.0,1.0,2012,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
151.0,0.8,2013,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
140.0,1.0,2014,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
135.0,1.0,2015,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
201.0,1.0,2016,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
205.0,1.0,2017,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
324.0,2.0,2018,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
371.0,1.0,2019,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
355.0,1.0,2020,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
278.0,1.0,2021,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
295.0,1.3,2022,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
253.0,2.0,2023,R71,Abnormality of red blood cells,R,Symptoms / Signs not classified elsewhere
63.0,3.3,1998,R72,Abnormality of white blood cellsnot elsewhere classif,R,Symptoms / Signs not classified elsewhere
78.0,7.8,1999,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
91.0,6.5,2000,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
110.0,6.5,2001,R72,Abnormality of white blood cellsnot elsewhere classif,R,Symptoms / Signs not classified elsewhere
130.0,5.1,2002,R72,Abnormality of white blood cellsnot elsewhere classif,R,Symptoms / Signs not classified elsewhere
107.0,3.0,2003,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
85.0,4.3,2004,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
143.0,3.1,2005,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
124.0,5.0,2006,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
165.0,3.8,2007,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
164.0,2.4,2008,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
124.0,3.8,2009,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
133.0,2.4,2010,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
162.0,3.7,2011,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
189.0,2.8,2012,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
179.0,1.6,2013,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
206.0,2.0,2014,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
200.0,1.0,2015,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
227.0,1.0,2016,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
259.0,1.0,2017,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
270.0,1.0,2018,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
305.0,1.0,2019,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
224.0,1.0,2020,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
279.0,1.0,2021,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
265.0,0.9,2022,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
259.0,1.0,2023,R72,"Abnormality of white blood cells, not elsewhere classified",R,Symptoms / Signs not classified elsewhere
